State,County,Organization Name,Plan Name,Contract ID,Plan ID,Segment ID,Organization Type,Plan Type,Special Needs Plan,Special Needs Plan Type,Benefit Type,Part D Basic Premium Below Regional Benchmark?,National PDP,Part C Premium2,Part D Total Premium5,Tiers Not Subject to Deductible7,Increased Initial Coverage Limit8,Extra Coverage in Gap,Unnamed: 26,Total Premium,temp
Michigan,Delta,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Dickinson,Upper Peninsula Health Plan,Upper Peninsula Health Plan Advantage (HMO),H2161,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,75.4,37.6,,,,,113.0,False
Michigan,Dickinson,Upper Peninsula Health Plan,Upper Peninsula Health Plan Choice (HMO),H2161,3,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Dickinson,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),H8145,6,0,PFFS,PFFS,No,,Enhanced Alternative,,,65.8,31.2,1.0,,,,97.0,False
Michigan,Dickinson,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Signature (PPO),H9572,1,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,103.1,76.4,1.0,,,,179.5,False
Michigan,Dickinson,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Vitality (PPO),H9572,2,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,48.4,35.6,1.0,,,,84.0,False
Michigan,Dickinson,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Assure (PPO),H9572,3,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,160.7,101.8,,,,,262.5,False
Michigan,Dickinson,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Essential (PPO),H9572,4,4,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,29.0,1.0,,,,29.0,False
Michigan,Dickinson,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Eaton,Priority Health Medicare,PriorityMedicare (HMO-POS),H2320,16,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.1,61.9,,,,,155.0,False
Michigan,Eaton,Priority Health Medicare,PriorityMedicare Value (HMO-POS),H2320,18,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.9,43.1,,,,,63.0,False
Michigan,Eaton,Priority Health Medicare,PriorityMedicare Key (HMO-POS),H2320,22,4,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Eaton,Priority Health Medicare,PriorityMedicare Merit (PPO),H4875,16,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,42.8,42.2,1.0,,,,85.0,False
Michigan,Eaton,Priority Health Medicare,PriorityMedicare Select (PPO),H4875,17,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,92.1,86.9,,,,,179.0,False
Michigan,Eaton,Priority Health Medicare,PriorityMedicare Ideal (PPO),H4875,18,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,18.0,,,,,18.0,False
Michigan,Eaton,Humana Insurance Company,HumanaChoice H5216-009 (PPO),H5216,9,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,56.6,18.4,1.0,,,,75.0,False
Michigan,Eaton,Blue Care Network,BCN Advantage HMO-POS Classic (HMO-POS),H5883,2,2,Local CCP,HMOPOS,No,,Enhanced Alternative,,,81.7,63.3,,,,,145.0,False
Michigan,Eaton,Blue Care Network,BCN Advantage HMO-POS Prestige (HMO-POS),H5883,3,2,Local CCP,HMOPOS,No,,Enhanced Alternative,,,231.4,75.1,,,,,306.5,False
Michigan,Eaton,Blue Care Network,BCN Advantage HMO-POS Basic (HMO-POS),H5883,4,2,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Eaton,Humana Insurance Company,Humana Gold Choice H8145-006 (PFFS),H8145,6,0,PFFS,PFFS,No,,Enhanced Alternative,,,65.8,31.2,1.0,,,,97.0,False
Michigan,Eaton,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Signature (PPO),H9572,1,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,103.1,76.4,1.0,,,,179.5,False
Michigan,Eaton,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Vitality (PPO),H9572,2,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,50.4,35.6,1.0,,,,86.0,False
Michigan,Eaton,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Assure (PPO),H9572,3,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,167.7,101.8,,,,,269.5,False
Michigan,Eaton,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Essential (PPO),H9572,4,2,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,24.0,1.0,,,,24.0,False
Michigan,Eaton,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Emmet,Priority Health Medicare,PriorityMedicare (HMO-POS),H2320,16,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.1,61.9,,,,,155.0,False
Michigan,Emmet,Priority Health Medicare,PriorityMedicare Value (HMO-POS),H2320,18,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.9,43.1,,,,,63.0,False
Michigan,Emmet,Priority Health Medicare,PriorityMedicare Key (HMO-POS),H2320,22,4,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Emmet,Priority Health Medicare,PriorityMedicare Merit (PPO),H4875,16,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,42.8,42.2,1.0,,,,85.0,False
Michigan,Emmet,Priority Health Medicare,PriorityMedicare Select (PPO),H4875,17,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,92.1,86.9,,,,,179.0,False
Michigan,Emmet,Priority Health Medicare,PriorityMedicare Ideal (PPO),H4875,18,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,18.0,,,,,18.0,False
Michigan,Emmet,Blue Care Network,BCN Advantage HMO-POS Classic (HMO-POS),H5883,2,4,Local CCP,HMOPOS,No,,Enhanced Alternative,,,73.7,63.3,,,,,137.0,False
Michigan,Emmet,Blue Care Network,BCN Advantage HMO-POS Prestige (HMO-POS),H5883,3,4,Local CCP,HMOPOS,No,,Enhanced Alternative,,,203.4,75.1,,,,,278.5,False
Michigan,Emmet,Blue Care Network,BCN Advantage HMO-POS Basic (HMO-POS),H5883,4,4,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Emmet,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Signature (PPO),H9572,1,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,103.1,76.4,1.0,,,,179.5,False
Michigan,Emmet,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Vitality (PPO),H9572,2,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,48.4,35.6,1.0,,,,84.0,False
Michigan,Emmet,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Assure (PPO),H9572,3,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,160.7,101.8,,,,,262.5,False
Michigan,Emmet,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Essential (PPO),H9572,4,4,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,29.0,1.0,,,,29.0,False
Michigan,Emmet,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Genesee,Priority Health Medicare,PriorityMedicare (HMO-POS),H2320,19,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,78.8,61.2,,,,,140.0,False
Michigan,Genesee,Priority Health Medicare,PriorityMedicare Value (HMO-POS),H2320,21,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,20.6,42.4,,,,,63.0,False
Michigan,Genesee,Priority Health Medicare,PriorityMedicare Key (HMO-POS),H2320,22,5,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Genesee,HAP Senior Plus (PPO),HAP Senior Plus Option 3 (PPO),H2322,4,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,100.5,89.5,,,Y,,190.0,False
Michigan,Genesee,HAP Senior Plus (PPO),HAP Senior Plus Option 2 (PPO),H2322,8,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.6,63.4,,,,,118.0,False
Michigan,Genesee,HAP Senior Plus (PPO),HAP Senior Plus Option 1 (PPO),H2322,11,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,15.0,,,,,15.0,False
Michigan,Genesee,HAP Senior Plus,HAP Senior Plus (HMO),H2354,15,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Michigan,Genesee,HAP Senior Plus,HAP Senior Plus Option 1 (HMO-POS),H2354,20,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,45.0,0.0,,,,,45.0,False
Michigan,Genesee,HAP Senior Plus,HAP Senior Plus Option 2 (HMO-POS),H2354,21,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,59.0,26.0,,,,,85.0,False
Michigan,Genesee,HAP Senior Plus,HAP Senior Plus Option 3 (HMO-POS),H2354,22,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.9,76.1,,,Y,,170.0,False
Michigan,Genesee,Priority Health Medicare,PriorityMedicare Merit (PPO),H4875,16,3,Local CCP,Local PPO,No,,Enhanced Alternative,,,43.8,42.2,1.0,,,,86.0,False
Michigan,Genesee,Priority Health Medicare,PriorityMedicare Select (PPO),H4875,17,5,Local CCP,Local PPO,No,,Enhanced Alternative,,,111.1,86.9,,,,,198.0,False
Michigan,Genesee,Priority Health Medicare,PriorityMedicare Ideal (PPO),H4875,18,5,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,18.0,,,,,18.0,False
Michigan,Genesee,MeridianCare,MeridianCare Elite (HMO),H5475,3,0,Local CCP,HMO,No,,Enhanced Alternative,,,10.0,37.0,,,,,47.0,False
Michigan,Genesee,MeridianCare,MeridianCare Essential (HMO),H5475,6,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Michigan,Genesee,MeridianCare,MeridianCare Enhanced (HMO),H5475,7,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Michigan,Genesee,Blue Care Network,BCN Advantage HMO-POS Classic (HMO-POS),H5883,2,4,Local CCP,HMOPOS,No,,Enhanced Alternative,,,73.7,63.3,,,,,137.0,False
Michigan,Genesee,Blue Care Network,BCN Advantage HMO-POS Prestige (HMO-POS),H5883,3,4,Local CCP,HMOPOS,No,,Enhanced Alternative,,,203.4,75.1,,,,,278.5,False
Michigan,Genesee,Blue Care Network,BCN Advantage HMO-POS Basic (HMO-POS),H5883,4,4,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Genesee,Blue Care Network,BCN Advantage HMO ConnectedCare (HMO),H5883,7,0,Local CCP,HMO,No,,Enhanced Alternative,,,38.6,17.4,,,,,56.0,False
Michigan,Genesee,Blue Care Network,BCN Advantage HMO HealthySaver (HMO),H5883,9,3,Local CCP,HMO,No,,Enhanced Alternative,,,2.2,20.8,1.0,,,,23.0,False
Michigan,Genesee,Blue Care Network,BCN Advantage HMO HealthyValue (HMO),H5883,11,3,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Michigan,Genesee,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Signature (PPO),H9572,1,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,103.1,76.4,1.0,,,,179.5,False
Michigan,Genesee,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Vitality (PPO),H9572,2,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,48.4,35.6,1.0,,,,84.0,False
Michigan,Genesee,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Assure (PPO),H9572,3,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,160.7,101.8,,,,,262.5,False
Michigan,Genesee,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Essential (PPO),H9572,4,4,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,29.0,1.0,,,,29.0,False
Michigan,Genesee,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Gladwin,Priority Health Medicare,PriorityMedicare (HMO-POS),H2320,16,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.1,61.9,,,,,155.0,False
Michigan,Gladwin,Priority Health Medicare,PriorityMedicare Value (HMO-POS),H2320,18,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.9,43.1,,,,,63.0,False
Michigan,Gladwin,Priority Health Medicare,PriorityMedicare Key (HMO-POS),H2320,22,4,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Gladwin,HAP Senior Plus (PPO),HAP Senior Plus Option 3 (PPO),H2322,4,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,100.5,89.5,,,Y,,190.0,False
Michigan,Gladwin,HAP Senior Plus (PPO),HAP Senior Plus Option 2 (PPO),H2322,8,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.6,63.4,,,,,118.0,False
Michigan,Gladwin,HAP Senior Plus (PPO),HAP Senior Plus Option 1 (PPO),H2322,11,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,15.0,,,,,15.0,False
Michigan,Gladwin,HAP Senior Plus,HAP Senior Plus (HMO),H2354,15,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Michigan,Gladwin,HAP Senior Plus,HAP Senior Plus Option 1 (HMO-POS),H2354,20,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,45.0,0.0,,,,,45.0,False
Michigan,Gladwin,HAP Senior Plus,HAP Senior Plus Option 2 (HMO-POS),H2354,21,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,59.0,26.0,,,,,85.0,False
Michigan,Gladwin,HAP Senior Plus,HAP Senior Plus Option 3 (HMO-POS),H2354,22,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.9,76.1,,,Y,,170.0,False
Michigan,Gladwin,Priority Health Medicare,PriorityMedicare Merit (PPO),H4875,16,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,42.8,42.2,1.0,,,,85.0,False
Michigan,Gladwin,Priority Health Medicare,PriorityMedicare Select (PPO),H4875,17,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,92.1,86.9,,,,,179.0,False
Michigan,Gladwin,Priority Health Medicare,PriorityMedicare Ideal (PPO),H4875,18,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,18.0,,,,,18.0,False
Michigan,Gladwin,Humana Insurance Company,HumanaChoice H5216-009 (PPO),H5216,9,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,56.6,18.4,1.0,,,,75.0,False
Michigan,Gladwin,Aetna Medicare,Aetna Medicare Premier Plan (PPO),H5521,148,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,19.8,26.2,1.0,,Y,,46.0,False
Michigan,Gladwin,Aetna Medicare,Aetna Medicare Value Plan (PPO),H5521,194,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,12.0,,,Y,,12.0,False
Michigan,Gladwin,Blue Care Network,BCN Advantage HMO-POS Classic (HMO-POS),H5883,2,3,Local CCP,HMOPOS,No,,Enhanced Alternative,,,88.7,63.3,,,,,152.0,False
Michigan,Gladwin,Blue Care Network,BCN Advantage HMO-POS Prestige (HMO-POS),H5883,3,3,Local CCP,HMOPOS,No,,Enhanced Alternative,,,226.4,75.1,,,,,301.5,False
Michigan,Gladwin,Blue Care Network,BCN Advantage HMO-POS Basic (HMO-POS),H5883,4,3,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Gladwin,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Signature (PPO),H9572,1,3,Local CCP,Local PPO,No,,Enhanced Alternative,,,103.1,76.4,1.0,,,,179.5,False
Michigan,Gladwin,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Vitality (PPO),H9572,2,3,Local CCP,Local PPO,No,,Enhanced Alternative,,,65.9,38.6,1.0,,,,104.5,False
Michigan,Gladwin,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Assure (PPO),H9572,3,3,Local CCP,Local PPO,No,,Enhanced Alternative,,,210.7,101.8,,,,,312.5,False
Michigan,Gladwin,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Essential (PPO),H9572,4,3,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,29.0,1.0,,,,29.0,False
Michigan,Gladwin,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Gogebic,Upper Peninsula Health Plan,Upper Peninsula Health Plan Advantage (HMO),H2161,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,75.4,37.6,,,,,113.0,False
Michigan,Gogebic,Upper Peninsula Health Plan,Upper Peninsula Health Plan Choice (HMO),H2161,3,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Gogebic,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Signature (PPO),H9572,1,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,103.1,76.4,1.0,,,,179.5,False
Michigan,Gogebic,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Vitality (PPO),H9572,2,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,48.4,35.6,1.0,,,,84.0,False
Michigan,Gogebic,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Assure (PPO),H9572,3,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,160.7,101.8,,,,,262.5,False
Michigan,Gogebic,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Essential (PPO),H9572,4,4,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,29.0,1.0,,,,29.0,False
Michigan,Gogebic,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Grand Traverse,Priority Health Medicare,PriorityMedicare (HMO-POS),H2320,8,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.0,67.0,,,,,160.0,False
Michigan,Grand Traverse,Priority Health Medicare,PriorityMedicare Value (HMO-POS),H2320,12,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,42.1,29.9,,,,,72.0,False
Michigan,Grand Traverse,Priority Health Medicare,PriorityMedicare Key (HMO-POS),H2320,22,3,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Grand Traverse,Priority Health Medicare,PriorityMedicare Merit (PPO),H4875,16,1,Local CCP,Local PPO,No,,Enhanced Alternative,,,39.8,42.2,1.0,,,,82.0,False
Michigan,Grand Traverse,Priority Health Medicare,PriorityMedicare Select (PPO),H4875,17,3,Local CCP,Local PPO,No,,Enhanced Alternative,,,88.7,82.3,,,,,171.0,False
Michigan,Grand Traverse,Priority Health Medicare,PriorityMedicare Ideal (PPO),H4875,18,3,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,18.0,,,,,18.0,False
Michigan,Grand Traverse,Blue Care Network,BCN Advantage HMO-POS Classic (HMO-POS),H5883,2,4,Local CCP,HMOPOS,No,,Enhanced Alternative,,,73.7,63.3,,,,,137.0,False
Michigan,Grand Traverse,Blue Care Network,BCN Advantage HMO-POS Prestige (HMO-POS),H5883,3,4,Local CCP,HMOPOS,No,,Enhanced Alternative,,,203.4,75.1,,,,,278.5,False
Michigan,Grand Traverse,Blue Care Network,BCN Advantage HMO-POS Basic (HMO-POS),H5883,4,4,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Grand Traverse,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Signature (PPO),H9572,1,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,103.1,76.4,1.0,,,,179.5,False
Michigan,Grand Traverse,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Vitality (PPO),H9572,2,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,48.4,35.6,1.0,,,,84.0,False
Michigan,Grand Traverse,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Assure (PPO),H9572,3,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,160.7,101.8,,,,,262.5,False
Michigan,Grand Traverse,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Essential (PPO),H9572,4,4,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,29.0,1.0,,,,29.0,False
Michigan,Grand Traverse,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Gratiot,Priority Health Medicare,PriorityMedicare (HMO-POS),H2320,16,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.1,61.9,,,,,155.0,False
Michigan,Gratiot,Priority Health Medicare,PriorityMedicare Value (HMO-POS),H2320,18,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.9,43.1,,,,,63.0,False
Michigan,Gratiot,Priority Health Medicare,PriorityMedicare Key (HMO-POS),H2320,22,4,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Gratiot,HAP Senior Plus (PPO),HAP Senior Plus Option 3 (PPO),H2322,4,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,100.5,89.5,,,Y,,190.0,False
Michigan,Gratiot,HAP Senior Plus (PPO),HAP Senior Plus Option 2 (PPO),H2322,8,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.6,63.4,,,,,118.0,False
Michigan,Gratiot,HAP Senior Plus (PPO),HAP Senior Plus Option 1 (PPO),H2322,11,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,15.0,,,,,15.0,False
Michigan,Gratiot,HAP Senior Plus,HAP Senior Plus (HMO),H2354,15,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,,,0.0,True
Michigan,Gratiot,HAP Senior Plus,HAP Senior Plus Option 1 (HMO-POS),H2354,20,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,45.0,0.0,,,,,45.0,False
Michigan,Gratiot,HAP Senior Plus,HAP Senior Plus Option 2 (HMO-POS),H2354,21,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,59.0,26.0,,,,,85.0,False
Michigan,Gratiot,HAP Senior Plus,HAP Senior Plus Option 3 (HMO-POS),H2354,22,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.9,76.1,,,Y,,170.0,False
Michigan,Gratiot,Priority Health Medicare,PriorityMedicare Merit (PPO),H4875,16,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,42.8,42.2,1.0,,,,85.0,False
Michigan,Gratiot,Priority Health Medicare,PriorityMedicare Select (PPO),H4875,17,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,92.1,86.9,,,,,179.0,False
Michigan,Gratiot,Priority Health Medicare,PriorityMedicare Ideal (PPO),H4875,18,4,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,18.0,,,,,18.0,False
Michigan,Gratiot,Humana Insurance Company,HumanaChoice H5216-009 (PPO),H5216,9,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,56.6,18.4,1.0,,,,75.0,False
Michigan,Gratiot,Blue Care Network,BCN Advantage HMO-POS Classic (HMO-POS),H5883,2,2,Local CCP,HMOPOS,No,,Enhanced Alternative,,,81.7,63.3,,,,,145.0,False
Michigan,Gratiot,Blue Care Network,BCN Advantage HMO-POS Prestige (HMO-POS),H5883,3,2,Local CCP,HMOPOS,No,,Enhanced Alternative,,,231.4,75.1,,,,,306.5,False
Michigan,Gratiot,Blue Care Network,BCN Advantage HMO-POS Basic (HMO-POS),H5883,4,2,Local CCP,HMOPOS,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Michigan,Gratiot,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Signature (PPO),H9572,1,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,103.1,76.4,1.0,,,,179.5,False
Michigan,Gratiot,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Vitality (PPO),H9572,2,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,50.4,35.6,1.0,,,,86.0,False
Michigan,Gratiot,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Assure (PPO),H9572,3,2,Local CCP,Local PPO,No,,Enhanced Alternative,,,167.7,101.8,,,,,269.5,False
Michigan,Gratiot,Blue Cross Blue Shield of Michigan,Medicare Plus Blue PPO Essential (PPO),H9572,4,2,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,24.0,1.0,,,,24.0,False
Michigan,Gratiot,Humana Insurance Company,HumanaChoice R3887-002 (Regional PPO),R3887,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,Below Regional Benchmark,,113.0,20.0,,,,,133.0,False
Michigan,Hillsdale,Priority Health Medicare,PriorityMedicare (HMO-POS),H2320,8,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,93.0,67.0,,,,,160.0,False
